,Date,Unnamed: 0,Year,Week,air force,alabama,app state,arizona,arizona state,arkansas,arkansas state,army,auburn,ball state,baylor,boise state,boston college,buffalo,byu,california,cincinnati,clemson,coastal carolina,colorado,colorado state,duke,east carolina,florida,florida atlantic,florida state,fresno state,georgia,georgia southern,georgia tech,hawai'i,houston,illinois,indiana,iowa,iowa state,james madison,kansas,kansas state,kentucky,liberty,louisiana,louisiana tech,louisville,lsu,marshall,maryland,memphis,miami,miami (oh),michigan,michigan state,minnesota,mississippi state,missouri,navy,nc state,nebraska,nevada,new mexico state,north carolina,north texas,northern illinois,northwestern,notre dame,ohio,ohio state,oklahoma,oklahoma state,ole miss,oregon,oregon state,penn state,pittsburgh,purdue,rutgers,san diego state,san josé state,smu,south alabama,south carolina,south florida,stanford,syracuse,tcu,temple,tennessee,texas,texas a&m,texas state,texas tech,toledo,troy,tulane,tulsa,uab,ucf,ucla,unlv,usc,utah,utah state,utsa,vanderbilt,virginia,virginia tech,wake forest,washington,washington state,west virginia,western michigan,wisconsin,wyoming,Total_Points
50,2017-10-03,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
51,2017-10-04,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
52,2017-10-05,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
53,2017-10-06,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
54,2017-10-07,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
55,2017-10-08,7,2017,8,0,1525,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,1,0,1417,0,1,0,0,0,0,2,16,0,0,0,8,0,0,0,0,108,1,0,62,1109,0,558,563,0,3,0,2,573,0,0,0,0,0,0,0,798,0,1184,1066,900,0,0,0,1432,0,0,0,56,0,0,0,2,573,274,0,1322,0,0,0,46,0,2,0,0,0,0,0,387,0,0,886,4,0,0,0,10,727,0,811,578,157,0,1241,0,19825
56,2017-10-09,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
57,2017-10-10,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
58,2017-10-11,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
59,2017-10-12,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
60,2017-10-13,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
61,2017-10-14,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
62,2017-10-15,8,2017,9,0,1525,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,0,1409,0,5,0,0,0,0,0,98,0,0,0,0,0,0,0,0,182,1,0,111,1101,0,60,615,0,43,0,0,666,0,0,0,0,0,0,0,1066,0,1165,1040,894,0,0,0,1444,0,0,0,7,0,0,0,2,604,344,0,1327,0,0,0,74,0,0,1,0,0,0,0,500,0,0,319,0,0,0,0,0,791,0,836,648,196,0,1241,0,19825
63,2017-10-16,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
64,2017-10-17,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
65,2017-10-18,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
66,2017-10-19,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
67,2017-10-20,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
68,2017-10-21,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
69,2017-10-22,9,2017,10,0,1523,0,204,0,0,0,2,576,0,0,2,0,0,0,0,0,1196,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,338,0,0,270,1075,0,73,136,0,279,0,0,333,0,0,0,0,0,0,0,1254,0,1332,1147,936,0,0,0,1189,0,0,0,3,0,0,0,11,98,434,0,942,0,0,0,0,0,0,19,0,0,0,0,654,0,0,562,0,0,0,0,0,837,0,874,122,13,0,1256,0,19825
70,2017-10-23,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
71,2017-10-24,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
72,2017-10-25,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
73,2017-10-26,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
74,2017-10-27,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
75,2017-10-28,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
76,2017-10-29,10,2017,11,0,1520,0,14,0,0,0,2,875,0,0,14,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,147,155,0,0,0,0,0,0,0,0,142,0,0,376,1220,0,184,760,0,464,0,0,101,0,0,0,0,0,0,6,1357,0,781,1258,766,0,0,0,717,0,0,0,1,0,0,0,0,177,22,0,1087,0,0,0,0,0,0,31,0,0,0,0,736,0,0,718,0,0,0,0,0,537,0,1061,420,163,0,1256,0,19825
77,2017-10-30,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
78,2017-10-31,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
79,2017-11-01,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
80,2017-11-02,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
81,2017-11-03,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
82,2017-11-04,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
83,2017-11-05,11,2017,12,0,1521,0,49,0,0,0,3,1199,0,0,6,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1151,0,6,0,0,0,0,2,27,0,0,0,0,0,0,0,0,276,0,0,437,1438,0,315,259,0,492,0,0,178,0,0,0,0,0,0,72,1001,0,1036,1367,898,0,0,0,818,0,0,0,0,0,0,0,2,236,287,0,875,0,0,0,0,0,0,0,0,0,0,0,807,0,0,866,0,0,0,0,0,110,0,575,614,222,0,1322,0,19825
84,2017-11-06,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
85,2017-11-07,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
86,2017-11-08,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
87,2017-11-09,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
88,2017-11-10,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
89,2017-11-11,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
90,2017-11-12,12,2017,13,0,1522,0,0,0,0,0,0,1203,0,0,96,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,1,1157,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,415,0,0,496,1433,0,49,366,0,573,0,0,9,0,0,0,0,0,0,232,1023,0,1064,1370,422,0,0,0,888,0,0,0,8,0,0,0,30,247,407,0,906,0,0,0,1,0,0,0,0,0,0,0,833,0,0,891,0,0,0,0,0,136,7,613,697,0,0,1328,0,19825
91,2017-11-13,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
92,2017-11-14,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
93,2017-11-15,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
94,2017-11-16,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
95,2017-11-17,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
96,2017-11-18,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
97,2017-11-19,13,2017,14,0,1254,0,0,0,0,0,0,1374,0,0,14,0,0,0,0,0,1478,0,0,0,0,0,2,0,0,57,1246,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,566,0,0,582,1119,0,12,457,0,88,3,0,56,0,0,0,0,0,0,378,592,0,1112,1461,532,0,0,0,960,0,0,0,46,0,0,0,0,114,693,0,956,0,0,0,0,0,0,13,1,0,0,0,906,0,0,936,0,0,0,0,4,298,0,764,328,0,0,1405,0,19825
98,2017-11-20,14,2017,15,0,1307,0,0,0,0,0,0,1123,0,0,59,0,0,0,0,0,1506,0,0,0,0,0,0,8,0,6,1409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,599,0,0,475,948,0,8,487,0,103,3,0,54,0,0,0,0,0,0,398,632,0,1300,1474,549,0,0,0,1008,0,0,0,40,0,0,0,0,115,629,0,816,0,0,0,0,0,0,25,1,0,0,0,983,0,0,1101,0,0,0,0,0,323,0,820,342,0,0,1162,0,19825
99,2017-11-21,14,2017,15,0,1307,0,0,0,0,0,0,1123,0,0,59,0,0,0,0,0,1506,0,0,0,0,0,0,8,0,6,1409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,599,0,0,475,948,0,8,487,0,103,3,0,54,0,0,0,0,0,0,398,632,0,1300,1474,549,0,0,0,1008,0,0,0,40,0,0,0,0,115,629,0,816,0,0,0,0,0,0,25,1,0,0,0,983,0,0,1101,0,0,0,0,0,323,0,820,342,0,0,1162,0,19825
100,2017-11-22,14,2017,15,0,1307,0,0,0,0,0,0,1123,0,0,59,0,0,0,0,0,1506,0,0,0,0,0,0,8,0,6,1409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,599,0,0,475,948,0,8,487,0,103,3,0,54,0,0,0,0,0,0,398,632,0,1300,1474,549,0,0,0,1008,0,0,0,40,0,0,0,0,115,629,0,816,0,0,0,0,0,0,25,1,0,0,0,983,0,0,1101,0,0,0,0,0,323,0,820,342,0,0,1162,0,19825
101,2017-11-23,14,2017,15,0,1307,0,0,0,0,0,0,1123,0,0,59,0,0,0,0,0,1506,0,0,0,0,0,0,8,0,6,1409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,599,0,0,475,948,0,8,487,0,103,3,0,54,0,0,0,0,0,0,398,632,0,1300,1474,549,0,0,0,1008,0,0,0,40,0,0,0,0,115,629,0,816,0,0,0,0,0,0,25,1,0,0,0,983,0,0,1101,0,0,0,0,0,323,0,820,342,0,0,1162,0,19825
102,2017-11-24,14,2017,15,0,1307,0,0,0,0,0,0,1123,0,0,59,0,0,0,0,0,1506,0,0,0,0,0,0,8,0,6,1409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,599,0,0,475,948,0,8,487,0,103,3,0,54,0,0,0,0,0,0,398,632,0,1300,1474,549,0,0,0,1008,0,0,0,40,0,0,0,0,115,629,0,816,0,0,0,0,0,0,25,1,0,0,0,983,0,0,1101,0,0,0,0,0,323,0,820,342,0,0,1162,0,19825
