,Date,Conference,Conference_Total_Votes,Total_Daily_Votes,Conference_Share,Team_Count,Conference_Share_Per_Team
365,2017-09-16,Big 12,2313,19825,0.11667087011349306,16,0.007291929382093316
366,2017-09-16,Big Ten,6888,19825,0.3474401008827238,18,0.01930222782681799
367,2017-09-16,Conference USA,0,19825,0.0,10,0.0
368,2017-09-16,FBS Independents,246,19825,0.012408575031525851,3,0.004136191677175284
369,2017-09-16,Mid-American,0,19825,0.0,12,0.0
370,2017-09-16,Mountain West,365,19825,0.01841109709962169,12,0.0015342580916351408
371,2017-09-16,Pac-12,551,19825,0.027793190416141235,2,0.013896595208070617
372,2017-09-16,SEC,5332,19825,0.268953341740227,16,0.016809583858764188
373,2017-09-16,Sun Belt,0,19825,0.0,14,0.0
374,2017-09-17,ACC,3698,19825,0.18653215636822193,17,0.010972479786365995
375,2017-09-17,American Athletic,432,19825,0.021790668348045397,14,0.0015564763105746712
376,2017-09-17,Big 12,2313,19825,0.11667087011349306,16,0.007291929382093316
377,2017-09-17,Big Ten,6888,19825,0.3474401008827238,18,0.01930222782681799
378,2017-09-17,Conference USA,0,19825,0.0,10,0.0
379,2017-09-17,FBS Independents,246,19825,0.012408575031525851,3,0.004136191677175284
380,2017-09-17,Mid-American,0,19825,0.0,12,0.0
381,2017-09-17,Mountain West,365,19825,0.01841109709962169,12,0.0015342580916351408
382,2017-09-17,Pac-12,551,19825,0.027793190416141235,2,0.013896595208070617
383,2017-09-17,SEC,5332,19825,0.268953341740227,16,0.016809583858764188
384,2017-09-17,Sun Belt,0,19825,0.0,14,0.0
385,2017-09-18,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
386,2017-09-18,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
387,2017-09-18,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
388,2017-09-18,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
389,2017-09-18,Conference USA,0,19825,0.0,10,0.0
390,2017-09-18,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
391,2017-09-18,Mid-American,0,19825,0.0,12,0.0
392,2017-09-18,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
393,2017-09-18,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
394,2017-09-18,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
395,2017-09-18,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
396,2017-09-19,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
397,2017-09-19,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
398,2017-09-19,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
399,2017-09-19,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
400,2017-09-19,Conference USA,0,19825,0.0,10,0.0
401,2017-09-19,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
402,2017-09-19,Mid-American,0,19825,0.0,12,0.0
403,2017-09-19,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
404,2017-09-19,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
405,2017-09-19,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
406,2017-09-19,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
407,2017-09-20,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
408,2017-09-20,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
409,2017-09-20,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
410,2017-09-20,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
411,2017-09-20,Conference USA,0,19825,0.0,10,0.0
412,2017-09-20,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
413,2017-09-20,Mid-American,0,19825,0.0,12,0.0
414,2017-09-20,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
415,2017-09-20,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
416,2017-09-20,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
417,2017-09-20,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
418,2017-09-21,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
419,2017-09-21,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
420,2017-09-21,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
421,2017-09-21,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
422,2017-09-21,Conference USA,0,19825,0.0,10,0.0
423,2017-09-21,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
424,2017-09-21,Mid-American,0,19825,0.0,12,0.0
425,2017-09-21,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
426,2017-09-21,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
427,2017-09-21,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
428,2017-09-21,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
429,2017-09-22,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
430,2017-09-22,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
431,2017-09-22,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
432,2017-09-22,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
433,2017-09-22,Conference USA,0,19825,0.0,10,0.0
434,2017-09-22,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
435,2017-09-22,Mid-American,0,19825,0.0,12,0.0
436,2017-09-22,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
437,2017-09-22,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
438,2017-09-22,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
439,2017-09-22,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
440,2017-09-23,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
441,2017-09-23,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
442,2017-09-23,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
443,2017-09-23,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
444,2017-09-23,Conference USA,0,19825,0.0,10,0.0
445,2017-09-23,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
446,2017-09-23,Mid-American,0,19825,0.0,12,0.0
447,2017-09-23,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
448,2017-09-23,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
449,2017-09-23,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
450,2017-09-23,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
451,2017-09-24,ACC,3495,19825,0.17629255989911727,17,0.010370150582301016
452,2017-09-24,American Athletic,449,19825,0.022648171500630518,14,0.0016177265357593226
453,2017-09-24,Big 12,2455,19825,0.12383354350567466,16,0.007739596469104666
454,2017-09-24,Big Ten,6435,19825,0.32459016393442625,18,0.018032786885245903
455,2017-09-24,Conference USA,0,19825,0.0,10,0.0
456,2017-09-24,FBS Independents,349,19825,0.017604035308953343,3,0.005868011769651114
457,2017-09-24,Mid-American,0,19825,0.0,12,0.0
458,2017-09-24,Mountain West,373,19825,0.018814627994955865,12,0.001567885666246322
459,2017-09-24,Pac-12,980,19825,0.04943253467843632,2,0.02471626733921816
460,2017-09-24,SEC,5288,19825,0.266733921815889,16,0.016670870113493063
461,2017-09-24,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
462,2017-09-25,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
463,2017-09-25,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
464,2017-09-25,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
465,2017-09-25,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
466,2017-09-25,Conference USA,0,19825,0.0,10,0.0
467,2017-09-25,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
468,2017-09-25,Mid-American,0,19825,0.0,12,0.0
469,2017-09-25,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
470,2017-09-25,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
471,2017-09-25,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
472,2017-09-25,Sun Belt,0,19825,0.0,14,0.0
473,2017-09-26,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
474,2017-09-26,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
475,2017-09-26,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
476,2017-09-26,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
477,2017-09-26,Conference USA,0,19825,0.0,10,0.0
478,2017-09-26,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
479,2017-09-26,Mid-American,0,19825,0.0,12,0.0
480,2017-09-26,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
481,2017-09-26,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
482,2017-09-26,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
483,2017-09-26,Sun Belt,0,19825,0.0,14,0.0
484,2017-09-27,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
485,2017-09-27,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
486,2017-09-27,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
487,2017-09-27,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
488,2017-09-27,Conference USA,0,19825,0.0,10,0.0
489,2017-09-27,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
490,2017-09-27,Mid-American,0,19825,0.0,12,0.0
491,2017-09-27,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
492,2017-09-27,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
493,2017-09-27,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
494,2017-09-27,Sun Belt,0,19825,0.0,14,0.0
495,2017-09-28,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
496,2017-09-28,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
497,2017-09-28,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
498,2017-09-28,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
499,2017-09-28,Conference USA,0,19825,0.0,10,0.0
500,2017-09-28,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
501,2017-09-28,Mid-American,0,19825,0.0,12,0.0
502,2017-09-28,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
503,2017-09-28,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
504,2017-09-28,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
505,2017-09-28,Sun Belt,0,19825,0.0,14,0.0
506,2017-09-29,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
507,2017-09-29,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
508,2017-09-29,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
509,2017-09-29,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
510,2017-09-29,Conference USA,0,19825,0.0,10,0.0
511,2017-09-29,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
512,2017-09-29,Mid-American,0,19825,0.0,12,0.0
513,2017-09-29,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
514,2017-09-29,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
515,2017-09-29,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
516,2017-09-29,Sun Belt,0,19825,0.0,14,0.0
517,2017-09-30,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
518,2017-09-30,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
519,2017-09-30,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
520,2017-09-30,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
521,2017-09-30,Conference USA,0,19825,0.0,10,0.0
522,2017-09-30,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
523,2017-09-30,Mid-American,0,19825,0.0,12,0.0
524,2017-09-30,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
525,2017-09-30,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
526,2017-09-30,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
527,2017-09-30,Sun Belt,0,19825,0.0,14,0.0
528,2017-10-01,ACC,3600,19825,0.18158890290037832,17,0.01068170017061049
529,2017-10-01,American Athletic,558,19825,0.02814627994955864,14,0.002010448567825617
530,2017-10-01,Big 12,2331,19825,0.11757881462799495,16,0.0073486759142496845
531,2017-10-01,Big Ten,6567,19825,0.3312484237074401,18,0.018402690205968894
532,2017-10-01,Conference USA,0,19825,0.0,10,0.0
533,2017-10-01,FBS Independents,583,19825,0.02940731399747793,3,0.00980243799915931
534,2017-10-01,Mid-American,0,19825,0.0,12,0.0
535,2017-10-01,Mountain West,465,19825,0.023455233291298866,12,0.0019546027742749056
536,2017-10-01,Pac-12,1094,19825,0.055182849936948296,2,0.027591424968474148
537,2017-10-01,SEC,4627,19825,0.2333921815889029,16,0.014587011349306431
538,2017-10-01,Sun Belt,0,19825,0.0,14,0.0
539,2017-10-02,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
540,2017-10-02,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
541,2017-10-02,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
542,2017-10-02,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
543,2017-10-02,Conference USA,0,19825,0.0,10,0.0
544,2017-10-02,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
545,2017-10-02,Mid-American,0,19825,0.0,12,0.0
546,2017-10-02,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
547,2017-10-02,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
548,2017-10-02,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
549,2017-10-02,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
550,2017-10-03,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
551,2017-10-03,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
552,2017-10-03,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
553,2017-10-03,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
554,2017-10-03,Conference USA,0,19825,0.0,10,0.0
555,2017-10-03,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
556,2017-10-03,Mid-American,0,19825,0.0,12,0.0
557,2017-10-03,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
558,2017-10-03,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
559,2017-10-03,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
560,2017-10-03,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
561,2017-10-04,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
562,2017-10-04,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
563,2017-10-04,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
564,2017-10-04,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
565,2017-10-04,Conference USA,0,19825,0.0,10,0.0
566,2017-10-04,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
567,2017-10-04,Mid-American,0,19825,0.0,12,0.0
568,2017-10-04,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
569,2017-10-04,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
570,2017-10-04,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
571,2017-10-04,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
572,2017-10-05,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
573,2017-10-05,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
574,2017-10-05,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
575,2017-10-05,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
576,2017-10-05,Conference USA,0,19825,0.0,10,0.0
577,2017-10-05,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
578,2017-10-05,Mid-American,0,19825,0.0,12,0.0
579,2017-10-05,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
580,2017-10-05,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
581,2017-10-05,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
582,2017-10-05,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
583,2017-10-06,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
584,2017-10-06,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
585,2017-10-06,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
586,2017-10-06,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
587,2017-10-06,Conference USA,0,19825,0.0,10,0.0
588,2017-10-06,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
589,2017-10-06,Mid-American,0,19825,0.0,12,0.0
590,2017-10-06,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
591,2017-10-06,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
592,2017-10-06,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
593,2017-10-06,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
594,2017-10-07,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
595,2017-10-07,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
596,2017-10-07,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
597,2017-10-07,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
598,2017-10-07,Conference USA,0,19825,0.0,10,0.0
599,2017-10-07,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
600,2017-10-07,Mid-American,0,19825,0.0,12,0.0
601,2017-10-07,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
602,2017-10-07,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
603,2017-10-07,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
604,2017-10-07,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
605,2017-10-08,ACC,3812,19825,0.19228247162673393,17,0.011310733625101996
606,2017-10-08,American Athletic,637,19825,0.032131147540983604,14,0.0022950819672131148
607,2017-10-08,Big 12,2788,19825,0.14063051702395965,16,0.008789407313997478
608,2017-10-08,Big Ten,6677,19825,0.33679697351828497,18,0.018710942973238054
609,2017-10-08,Conference USA,0,19825,0.0,10,0.0
610,2017-10-08,FBS Independents,798,19825,0.04025220680958386,3,0.013417402269861286
611,2017-10-08,Mid-American,0,19825,0.0,12,0.0
612,2017-10-08,Mountain West,56,19825,0.002824716267339218,12,0.00023539302227826818
613,2017-10-08,Pac-12,578,19825,0.029155107187894075,2,0.014577553593947037
614,2017-10-08,SEC,4478,19825,0.2258764186633039,16,0.014117276166456494
615,2017-10-08,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
616,2017-10-09,ACC,4020,19825,0.20277427490542244,17,0.011927898523848379
617,2017-10-09,American Athletic,715,19825,0.036065573770491806,14,0.002576112412177986
618,2017-10-09,Big 12,3015,19825,0.15208070617906683,16,0.009505044136191677
619,2017-10-09,Big Ten,5680,19825,0.28650693568726354,18,0.015917051982625753
620,2017-10-09,Conference USA,0,19825,0.0,10,0.0
621,2017-10-09,FBS Independents,1066,19825,0.05377049180327869,3,0.017923497267759565
622,2017-10-09,Mid-American,1,19825,5.044136191677175e-05,12,4.203446826397646e-06
623,2017-10-09,Mountain West,7,19825,0.00035308953341740227,12,2.9424127784783522e-05
624,2017-10-09,Pac-12,648,19825,0.032686002522068096,2,0.016343001261034048
625,2017-10-09,SEC,4672,19825,0.23566204287515763,16,0.014728877679697352
626,2017-10-09,Sun Belt,1,19825,5.044136191677175e-05,14,3.6029544226265538e-06
627,2017-10-10,ACC,4020,19825,0.20277427490542244,17,0.011927898523848379
